CODIGO_ACTIVIDAD,ANIO,MES,CLASIFICADOR_ACTIVIDAD,CODIGO_ENTIDAD,ENTIDAD,PO_T1,HH_T1,RT_DN,VP,VV,ESTATUS
337,2016,	07,SS,	08,Chihuahua,3694.000,672.000,41151.000,49400.000,48606.000,Cifras definitivas
337,2016,	07,SS,	09,Ciudad de México,4412.000,846.000,37535.000,198946.000,198204.000,Cifras definitivas
337,2016,	07,SS,	10,Durango,2162.000,412.000,17458.000,47404.000,43696.000,Cifras definitivas
337,2016,	07,SS,	11,Guanajuato,91.000,16.000,643.000,2582.000,2577.000,Cifras definitivas
337,2016,	07,SS,	14,Jalisco,5454.000,1066.000,39251.000,375365.000,380908.000,Cifras definitivas
337,2016,	07,SS,	15,México,8079.000,1545.000,76323.000,765462.000,761733.000,Cifras definitivas
337,2016,	07,SS,	16,Michoacán de Ocampo,128.000,29.000,1202.000,2869.000,2630.000,Cifras definitivas
337,2016,	07,SS,	19,Nuevo León,4028.000,768.000,35996.000,194243.000,184837.000,Cifras definitivas
337,2016,	07,SS,	21,Puebla,938.000,183.000,6236.000,50895.000,52683.000,Cifras definitivas
337,2016,	07,SS,	25,Sinaloa,264.000,57.000,1334.000,11551.000,11452.000,Cifras definitivas
337,2016,	07,SS,	26,Sonora,2303.000,389.000,19991.000,2398.000,3544.000,Cifras definitivas
337,2016,	07,SS,	28,Tamaulipas,5746.000,1035.000,64567.000,37382.000,37382.000,Cifras definitivas
339,2016,	07,SS,	01,Aguascalientes,574.000,102.000,4617.000,5184.000,4315.000,Cifras definitivas
339,2016,	07,SS,	02,Baja California,71648.000,13545.000,917918.000,161302.000,161215.000,Cifras definitivas
339,2016,	07,SS,	05,Coahuila de Zaragoza,2276.000,458.000,22330.000,,,Cifras definitivas
339,2016,	07,SS,	08,Chihuahua,32784.000,5761.000,417126.000,,,Cifras definitivas
339,2016,	07,SS,	09,Ciudad de México,6789.000,1361.000,66105.000,803225.000,805340.000,Cifras definitivas
339,2016,	07,SS,	11,Guanajuato,1578.000,313.000,13811.000,84574.000,83479.000,Cifras definitivas
339,2016,	07,SS,	14,Jalisco,6395.000,1335.000,42284.000,515371.000,504332.000,Cifras definitivas
339,2016,	07,SS,	15,México,11987.000,2386.000,156618.000,1722049.000,1749980.000,Cifras definitivas
339,2016,	07,SS,	17,Morelos,3123.000,571.000,18836.000,132981.000,137588.000,Cifras definitivas
339,2016,	07,SS,	19,Nuevo León,10845.000,2236.000,167141.000,275901.000,283136.000,Cifras definitivas
339,2016,	07,SS,	21,Puebla,1475.000,304.000,16960.000,93466.000,88252.000,Cifras definitivas
339,2016,	07,SS,	24,San Luis Potosí,606.000,118.000,6804.000,,,Cifras definitivas
339,2016,	07,SS,	26,Sonora,9418.000,2192.000,112233.000,4771.000,4801.000,Cifras definitivas
339,2016,	07,SS,	28,Tamaulipas,15734.000,2892.000,194358.000,,,Cifras definitivas
339,2016,	07,SS,	31,Yucatán,2600.000,581.000,24832.000,3938.000,3939.000,Cifras definitivas
400,2016,	07,SS,	01,Aguascalientes,3118.000,578.000,44500.000,750770.000,621157.000,Cifras definitivas
400,2016,	07,SS,	04,Campeche,729.000,152.000,1111.000,35259.000,34858.000,Cifras definitivas
400,2016,	07,SS,	05,Coahuila de Zaragoza,2804.000,583.000,24536.000,505677.000,485504.000,Cifras definitivas
400,2016,	07,SS,	06,Colima,4703.000,948.000,17389.000,183278.000,186353.000,Cifras definitivas
400,2016,	07,SS,	07,Chiapas,2909.000,592.142,23340.000,2109658.000,2107320.000,Cifras definitivas
400,2016,	07,SS,	08,Chihuahua,164.000,32.000,1018.000,,,Cifras definitivas
400,2016,	07,SS,	10,Durango,3235.000,693.000,39723.000,597755.000,587541.000,Cifras definitivas
400,2016,	07,SS,	11,Guanajuato,,,,,,Cifras definitivas
400,2016,	07,SS,	13,Hidalgo,1985.000,366.000,22352.000,316724.000,313526.000,Cifras definitivas
400,2016,	07,SS,	16,Michoacán de Ocampo,6528.000,1469.000,23300.000,2797181.000,2124419.000,Cifras definitivas
400,2016,	07,SS,	17,Morelos,8117.000,1516.000,167642.000,4482911.000,4487161.000,Cifras definitivas
400,2016,	07,SS,	18,Nayarit,1132.000,243.067,8142.000,29744.000,33358.000,Cifras definitivas
400,2016,	07,SS,	20,Oaxaca,3303.000,651.000,104858.000,6591070.000,6555579.000,Cifras definitivas
400,2016,	07,SS,	21,Puebla,177.000,36.000,889.000,18065.000,17905.000,Cifras definitivas
400,2016,	07,SS,	22,Querétaro de Arteaga,3479.000,678.000,36458.000,608547.000,600364.000,Cifras definitivas
400,2016,	07,SS,	23,Quintana Roo,709.000,135.000,9257.000,14120.000,126865.000,Cifras definitivas
400,2016,	07,SS,	24,San Luis Potosí,1112.000,255.000,20086.000,188449.000,187799.000,Cifras definitivas
400,2016,	07,SS,	25,Sinaloa,2439.000,514.000,19655.000,243149.000,245348.000,Cifras definitivas
400,2016,	07,SS,	26,Sonora,955.000,212.000,2693.000,105834.000,106755.000,Cifras definitivas
400,2016,	07,SS,	27,Tabasco,339.000,67.000,2583.000,49251.000,49273.000,Cifras definitivas
400,2016,	07,SS,	28,Tamaulipas,1474.000,311.000,18237.000,,,Cifras definitivas
400,2016,	07,SS,	29,Tlaxcala,4728.000,1085.000,63169.000,1339662.000,1255773.000,Cifras definitivas
400,2016,	07,SS,	30,Veracruz de Ignacio de la Llave,5529.000,1086.000,178358.000,3371421.000,3367306.000,Cifras definitivas
400,2016,	07,SS,	31,Yucatán,1929.000,377.000,12836.000,147799.000,149727.000,Cifras definitivas
400,2016,	07,SS,	32,Zacatecas,4955.000,950.000,33916.000,,,Cifras definitivas
311,2016,	08,SS,	01,Aguascalientes,6595.000,1455.018,52353.000,1325286.000,1312331.000,Cifras definitivas
311,2016,	08,SS,	02,Baja California,8546.000,1798.825,103053.000,1627752.000,1623504.000,Cifras definitivas
311,2016,	08,SS,	04,Campeche,1047.000,240.320,12031.000,64624.000,230739.000,Cifras definitivas
311,2016,	08,SS,	05,Coahuila de Zaragoza,8322.000,1847.363,44651.000,1886905.000,1886552.000,Cifras definitivas
311,2016,	08,SS,	06,Colima,1786.000,355.442,11730.000,379266.000,438873.000,Cifras definitivas
311,2016,	08,SS,	07,Chiapas,5568.000,1210.914,56421.000,957082.000,1068955.000,Cifras definitivas
311,2016,	08,SS,	08,Chihuahua,12321.000,2641.342,119649.000,1973663.000,1985632.000,Cifras definitivas
311,2016,	08,SS,	09,Ciudad de México,18985.000,4189.347,218244.000,6093832.000,6150740.000,Cifras definitivas
311,2016,	08,SS,	10,Durango,6780.000,1420.335,12507.000,2600353.000,2597796.000,Cifras definitivas
311,2016,	08,SS,	11,Guanajuato,28005.000,5903.058,175545.000,5937048.000,5935527.000,Cifras definitivas
311,2016,	08,SS,	13,Hidalgo,7365.000,1565.364,110523.000,1052206.000,1043129.000,Cifras definitivas
311,2016,	08,SS,	14,Jalisco,47083.000,10356.344,557895.000,10901241.000,11497925.000,Cifras definitivas
311,2016,	08,SS,	15,México,52714.000,11174.237,749905.000,13943189.000,13958954.000,Cifras definitivas
311,2016,	08,SS,	16,Michoacán de Ocampo,12514.000,2518.265,94559.000,1752874.000,1871884.000,Cifras definitivas
311,2016,	08,SS,	17,Morelos,1746.000,376.988,16005.000,488976.000,909860.000,Cifras definitivas
311,2016,	08,SS,	18,Nayarit,2006.000,364.264,33117.000,313022.000,487699.000,Cifras definitivas
311,2016,	08,SS,	19,Nuevo León,34426.000,7255.856,319089.000,5530678.000,5485304.000,Cifras definitivas
311,2016,	08,SS,	20,Oaxaca,2372.000,457.010,41841.000,72845.000,303089.000,Cifras definitivas
311,2016,	08,SS,	21,Puebla,12979.000,2705.219,96913.000,2960912.000,2904606.000,Cifras definitivas
311,2016,	08,SS,	22,Querétaro de Arteaga,8952.000,1898.230,60271.000,3282137.000,3253943.000,Cifras definitivas
311,2016,	08,SS,	24,San Luis Potosí,11384.000,2444.345,128879.000,1706601.000,2142720.000,Cifras definitivas
311,2016,	08,SS,	25,Sinaloa,14027.000,2914.790,65742.000,2223496.000,2220779.000,Cifras definitivas
311,2016,	08,SS,	26,Sonora,13291.000,2867.227,55318.000,3571677.000,3646281.000,Cifras definitivas
311,2016,	08,SS,	27,Tabasco,2126.000,447.380,29699.000,195283.000,219030.000,Cifras definitivas
311,2016,	08,SS,	28,Tamaulipas,3809.000,848.418,50158.000,296636.000,398974.000,Cifras definitivas
311,2016,	08,SS,	29,Tlaxcala,3448.000,741.464,29447.000,446554.000,433370.000,Cifras definitivas
311,2016,	08,SS,	30,Veracruz de Ignacio de la Llave,22195.000,4717.883,252792.000,4909979.000,6350581.000,Cifras definitivas
311,2016,	08,SS,	31,Yucatán,8995.000,1963.101,56479.000,2650738.000,2633420.000,Cifras definitivas
311,2016,	08,SS,	32,Zacatecas,1768.000,373.263,11994.000,223130.000,227063.000,Cifras definitivas
312,2016,	08,SS,	01,Aguascalientes,1342.000,283.752,1642.000,374786.000,374781.000,Cifras definitivas
312,2016,	08,SS,	02,Baja California,5778.000,1227.639,93494.000,1438877.000,1436491.000,Cifras definitivas
312,2016,	08,SS,	05,Coahuila de Zaragoza,4839.000,1033.663,52329.000,4939413.000,3436494.000,Cifras definitivas
312,2016,	08,SS,	07,Chiapas,1230.000,268.159,12294.000,380676.000,380613.000,Cifras definitivas
312,2016,	08,SS,	08,Chihuahua,3627.000,788.718,62381.000,434326.000,434171.000,Cifras definitivas
312,2016,	08,SS,	09,Ciudad de México,3215.000,690.423,70993.000,1267909.000,1266426.000,Cifras definitivas
312,2016,	08,SS,	11,Guanajuato,2427.000,529.257,25208.000,795793.000,795602.000,Cifras definitivas
312,2016,	08,SS,	13,Hidalgo,1268.000,289.261,12893.000,388826.000,388826.000,Cifras definitivas
312,2016,	08,SS,	14,Jalisco,13477.000,2761.522,110498.000,4934744.000,4866452.000,Cifras definitivas
312,2016,	08,SS,	15,México,10743.000,2143.750,52339.000,3015254.000,2940941.000,Cifras definitivas
312,2016,	08,SS,	16,Michoacán de Ocampo,1648.000,366.536,25763.000,898217.000,898214.000,Cifras definitivas
312,2016,	08,SS,	17,Morelos,690.000,177.754,12720.000,410385.000,410383.000,Cifras definitivas
312,2016,	08,SS,	18,Nayarit,1332.000,302.860,17292.000,316804.000,316802.000,Cifras definitivas
312,2016,	08,SS,	19,Nuevo León,6471.000,1377.533,78818.000,3281112.000,3000457.000,Cifras definitivas
312,2016,	08,SS,	20,Oaxaca,2631.000,549.735,55589.000,1210765.000,1210755.000,Cifras definitivas
312,2016,	08,SS,	21,Puebla,2119.000,508.266,5820.000,516204.000,515969.000,Cifras definitivas
312,2016,	08,SS,	22,Querétaro de Arteaga,1606.000,342.000,24497.000,1037252.000,1049040.000,Cifras definitivas
312,2016,	08,SS,	23,Quintana Roo,891.000,222.544,22128.000,158759.000,157503.000,Cifras definitivas
312,2016,	08,SS,	24,San Luis Potosí,966.000,204.255,2837.000,290887.000,286786.000,Cifras definitivas
312,2016,	08,SS,	25,Sinaloa,3127.000,675.375,54646.000,505550.000,505503.000,Cifras definitivas
312,2016,	08,SS,	26,Sonora,3315.000,701.083,46320.000,1137769.000,1137766.000,Cifras definitivas
312,2016,	08,SS,	27,Tabasco,1621.000,375.276,13135.000,600965.000,598965.000,Cifras definitivas
312,2016,	08,SS,	28,Tamaulipas,3065.000,671.315,38332.000,1083913.000,1081706.000,Cifras definitivas
312,2016,	08,SS,	30,Veracruz de Ignacio de la Llave,2683.000,590.672,28741.000,1447781.000,1442675.000,Cifras definitivas
312,2016,	08,SS,	31,Yucatán,1448.000,304.000,3970.000,444568.000,445989.000,Cifras definitivas
313,2016,	08,SS,	01,Aguascalientes,630.000,129.000,6568.000,36775.000,38806.000,Cifras definitivas
313,2016,	08,SS,	09,Ciudad de México,3758.000,818.000,31072.000,334536.000,317046.000,Cifras definitivas
313,2016,	08,SS,	11,Guanajuato,2654.000,538.000,30039.000,327453.000,344279.000,Cifras definitivas
313,2016,	08,SS,	13,Hidalgo,9025.000,1852.000,75877.000,836771.000,786808.000,Cifras definitivas
313,2016,	08,SS,	14,Jalisco,1886.000,431.000,17715.000,94890.000,105234.000,Cifras definitivas
313,2016,	08,SS,	15,México,15807.000,3344.000,111855.000,1213005.000,1142169.000,Cifras definitivas
313,2016,	08,SS,	17,Morelos,1720.000,356.000,15866.000,24962.000,26206.000,Cifras definitivas
313,2016,	08,SS,	21,Puebla,13833.000,2841.000,114453.000,582586.000,602446.000,Cifras definitivas
313,2016,	08,SS,	24,San Luis Potosí,511.000,113.000,11348.000,215804.000,180202.000,Cifras definitivas
313,2016,	08,SS,	29,Tlaxcala,3743.000,776.000,35959.000,290840.000,307418.000,Cifras definitivas
313,2016,	08,SS,	31,Yucatán,407.000,87.000,2054.000,27469.000,29608.000,Cifras definitivas
314,2016,	08,SS,	02,Baja California,1204.000,239.000,9839.000,,,Cifras definitivas
314,2016,	08,SS,	08,Chihuahua,718.000,118.000,13449.000,,,Cifras definitivas
314,2016,	08,SS,	09,Ciudad de México,1271.000,242.000,8495.000,76189.000,75577.000,Cifras definitivas
314,2016,	08,SS,	11,Guanajuato,1493.000,270.000,12004.000,131255.000,131190.000,Cifras definitivas
314,2016,	08,SS,	14,Jalisco,1227.000,265.000,7302.000,55743.000,49939.000,Cifras definitivas
314,2016,	08,SS,	15,México,4251.000,856.000,32844.000,285464.000,272598.000,Cifras definitivas
314,2016,	08,SS,	16,Michoacán de Ocampo,2231.000,497.000,13960.000,130077.000,122512.000,Cifras definitivas
314,2016,	08,SS,	19,Nuevo León,1237.000,253.000,6719.000,111948.000,110374.000,Cifras definitivas
314,2016,	08,SS,	21,Puebla,2013.000,433.000,15098.000,103806.000,102910.000,Cifras definitivas
314,2016,	08,SS,	22,Querétaro de Arteaga,561.000,120.000,2916.000,43221.000,43302.000,Cifras definitivas
314,2016,	08,SS,	24,San Luis Potosí,1606.000,358.000,9144.000,94262.000,92327.000,Cifras definitivas
314,2016,	08,SS,	26,Sonora,131.000,26.000,1128.000,,,Cifras definitivas
314,2016,	08,SS,	28,Tamaulipas,179.000,37.000,3452.000,,,Cifras definitivas
314,2016,	08,SS,	29,Tlaxcala,456.000,103.000,2749.000,12466.000,11167.000,Cifras definitivas
314,2016,	08,SS,	30,Veracruz de Ignacio de la Llave,942.000,199.000,5939.000,101640.000,101041.000,Cifras definitivas
314,2016,	08,SS,	31,Yucatán,546.000,120.000,3865.000,36217.000,35681.000,Cifras definitivas
315,2016,	08,SS,	01,Aguascalientes,8320.000,1732.000,73063.000,22272.000,22649.000,Cifras definitivas
315,2016,	08,SS,	02,Baja California,5591.000,1147.000,39101.000,2263.000,1454.000,Cifras definitivas
315,2016,	08,SS,	04,Campeche,4834.000,1058.000,39183.000,0.000,0.000,Cifras definitivas
315,2016,	08,SS,	05,Coahuila de Zaragoza,14222.000,2795.000,86039.000,8991.000,8991.000,Cifras definitivas
315,2016,	08,SS,	08,Chihuahua,4938.000,928.000,46959.000,819.000,819.000,Cifras definitivas
315,2016,	08,SS,	09,Ciudad de México,13484.000,2592.000,113453.000,1352136.000,1358382.000,Cifras definitivas
315,2016,	08,SS,	10,Durango,13409.000,2632.000,38548.000,18896.000,18896.000,Cifras definitivas
315,2016,	08,SS,	11,Guanajuato,5583.000,1072.000,35127.000,173801.000,176909.000,Cifras definitivas
315,2016,	08,SS,	13,Hidalgo,9762.000,1864.000,64600.000,195529.000,191552.000,Cifras definitivas
315,2016,	08,SS,	14,Jalisco,2489.000,514.000,14955.000,54556.000,55757.000,Cifras definitivas
315,2016,	08,SS,	15,México,24699.000,4871.000,151289.000,1538321.000,1524803.000,Cifras definitivas
315,2016,	08,SS,	16,Michoacán de Ocampo,204.000,43.000,918.000,5792.000,5792.000,Cifras definitivas
315,2016,	08,SS,	17,Morelos,851.000,162.000,5790.000,,,Cifras definitivas
315,2016,	08,SS,	19,Nuevo León,3584.000,793.000,28930.000,134611.000,138712.000,Cifras definitivas
315,2016,	08,SS,	21,Puebla,13422.000,2848.000,78222.000,338341.000,324533.000,Cifras definitivas
315,2016,	08,SS,	22,Querétaro de Arteaga,4582.000,937.000,35649.000,160836.000,169151.000,Cifras definitivas
315,2016,	08,SS,	24,San Luis Potosí,1934.000,400.000,12511.000,,,Cifras definitivas
315,2016,	08,SS,	26,Sonora,6240.000,1435.000,22731.000,,,Cifras definitivas
315,2016,	08,SS,	28,Tamaulipas,2195.000,407.000,13561.000,33671.000,31014.000,Cifras definitivas
315,2016,	08,SS,	29,Tlaxcala,4099.000,844.000,27852.000,75168.000,77275.000,Cifras definitivas
315,2016,	08,SS,	30,Veracruz de Ignacio de la Llave,1076.000,203.000,4782.000,0.000,0.000,Cifras definitivas
315,2016,	08,SS,	31,Yucatán,12519.000,2248.000,82538.000,95780.000,95772.000,Cifras definitivas
316,2016,	08,SS,	02,Baja California,1051.000,199.000,11045.000,,,Cifras definitivas
316,2016,	08,SS,	05,Coahuila de Zaragoza,2130.000,459.000,26585.000,,,Cifras definitivas
316,2016,	08,SS,	08,Chihuahua,4558.000,814.000,55564.000,4645.000,4645.000,Cifras definitivas
316,2016,	08,SS,	09,Ciudad de México,1192.000,247.000,12425.000,57966.000,57534.000,Cifras definitivas
316,2016,	08,SS,	11,Guanajuato,57649.000,11527.000,412895.000,3237512.000,3249245.000,Cifras definitivas
316,2016,	08,SS,	13,Hidalgo,784.000,152.000,3863.000,54522.000,53076.000,Cifras definitivas
316,2016,	08,SS,	14,Jalisco,7285.000,1498.000,43034.000,253932.000,250626.000,Cifras definitivas
316,2016,	08,SS,	15,México,2953.000,601.000,24937.000,126534.000,122401.000,Cifras definitivas
316,2016,	08,SS,	16,Michoacán de Ocampo,430.000,92.000,1393.000,24017.000,24260.000,Cifras definitivas
316,2016,	08,SS,	19,Nuevo León,1064.000,230.000,10242.000,171534.000,171341.000,Cifras definitivas
316,2016,	08,SS,	24,San Luis Potosí,199.000,41.000,2287.000,12334.000,12392.000,Cifras definitivas
316,2016,	08,SS,	30,Veracruz de Ignacio de la Llave,430.000,95.000,4274.000,41099.000,41092.000,Cifras definitivas
316,2016,	08,SS,	31,Yucatán,80.000,16.000,512.000,879.000,750.000,Cifras definitivas
321,2016,	08,SS,	01,Aguascalientes,77.000,20.000,236.000,2269.000,1455.000,Cifras definitivas
321,2016,	08,SS,	02,Baja California,1154.000,235.000,8428.000,61791.000,60300.000,Cifras definitivas
321,2016,	08,SS,	08,Chihuahua,2521.000,535.000,20402.000,232713.000,218620.000,Cifras definitivas
321,2016,	08,SS,	09,Ciudad de México,384.000,78.000,2936.000,16077.000,16077.000,Cifras definitivas
321,2016,	08,SS,	10,Durango,4520.000,925.000,36456.000,416860.000,367755.000,Cifras definitivas
321,2016,	08,SS,	14,Jalisco,538.000,114.000,3447.000,21171.000,20830.000,Cifras definitivas
321,2016,	08,SS,	15,México,1008.000,219.000,8814.000,110832.000,118267.000,Cifras definitivas
321,2016,	08,SS,	16,Michoacán de Ocampo,388.000,97.000,768.000,89776.000,70763.000,Cifras definitivas
321,2016,	08,SS,	19,Nuevo León,1848.000,371.000,19239.000,198397.000,182671.000,Cifras definitivas
321,2016,	08,SS,	20,Oaxaca,654.000,125.000,2848.000,21357.000,20883.000,Cifras definitivas
321,2016,	08,SS,	21,Puebla,161.000,36.000,982.000,12821.000,12821.000,Cifras definitivas
321,2016,	08,SS,	22,Querétaro de Arteaga,607.000,131.000,4970.000,35363.000,32534.000,Cifras definitivas
321,2016,	08,SS,	24,San Luis Potosí,405.000,72.000,1795.000,31055.000,30831.000,Cifras definitivas
321,2016,	08,SS,	26,Sonora,336.000,67.000,2059.000,8373.000,8388.000,Cifras definitivas
321,2016,	08,SS,	28,Tamaulipas,219.000,53.000,1669.000,12699.000,12699.000,Cifras definitivas
322,2016,	08,SS,	01,Aguascalientes,1492.000,323.000,13456.000,156370.000,157039.000,Cifras definitivas
322,2016,	08,SS,	02,Baja California,8197.000,1823.000,123538.000,1058160.000,994599.000,Cifras definitivas
322,2016,	08,SS,	05,Coahuila de Zaragoza,1386.000,326.000,19349.000,570033.000,577157.000,Cifras definitivas
322,2016,	08,SS,	08,Chihuahua,3056.000,641.000,38793.000,547380.000,541555.000,Cifras definitivas
322,2016,	08,SS,	09,Ciudad de México,6469.000,1320.000,75313.000,749516.000,719191.000,Cifras definitivas
322,2016,	08,SS,	11,Guanajuato,3329.000,711.000,43834.000,737051.000,755233.000,Cifras definitivas
322,2016,	08,SS,	13,Hidalgo,1179.000,284.000,,624514.000,624514.000,Cifras definitivas
322,2016,	08,SS,	14,Jalisco,4043.000,910.000,50644.000,823044.000,809020.000,Cifras definitivas
322,2016,	08,SS,	15,México,17821.000,3926.000,238984.000,3615336.000,3590163.000,Cifras definitivas
322,2016,	08,SS,	19,Nuevo León,13363.000,2964.000,137816.000,2835046.000,2804925.000,Cifras definitivas
322,2016,	08,SS,	21,Puebla,1715.000,374.000,26291.000,605140.000,594743.000,Cifras definitivas
322,2016,	08,SS,	22,Querétaro de Arteaga,3682.000,838.000,65287.000,1663551.000,1786799.000,Cifras definitivas
322,2016,	08,SS,	24,San Luis Potosí,3238.000,743.000,46070.000,403210.000,406637.000,Cifras definitivas
322,2016,	08,SS,	26,Sonora,3822.000,897.000,49551.000,377274.000,362191.000,Cifras definitivas
322,2016,	08,SS,	28,Tamaulipas,2063.000,434.000,24742.000,108680.000,116789.000,Cifras definitivas
322,2016,	08,SS,	30,Veracruz de Ignacio de la Llave,1982.000,457.000,19763.000,544461.000,549680.000,Cifras definitivas
323,2016,	08,SS,	02,Baja California,5409.000,1029.000,41127.000,15785.000,15785.000,Cifras definitivas
